snapshot_id,person_id,date_id,position_id,org_unit_id,location_id,company_id,is_active,employment_type,tenure_days,tenure_months,tenure_band
4990,327,20250430,12,6,29,1,1,Full-Time,291,9.6,6-12 months
4991,328,20250430,5,15,26,1,1,Full-Time,94,3.1,91-182 days
4992,330,20250430,29,20,7,1,1,Full-Time,403,13.2,1-2 years
4993,332,20250430,5,11,9,1,1,Full-Time,25,0.8,0-90 days
4994,333,20250430,33,19,22,1,1,Full-Time,63,2.1,0-90 days
4995,334,20250430,19,3,2,1,1,Full-Time,433,14.2,1-2 years
4996,341,20250430,33,19,14,1,1,Full-Time,34,1.1,0-90 days
4997,345,20250430,5,12,19,1,1,Full-Time,816,26.8,2-3 years
4998,348,20250430,23,4,8,1,1,Full-Time,49,1.6,0-90 days
4999,356,20250430,6,15,5,1,1,Contractor,33,1.1,0-90 days
5000,357,20250430,11,5,29,1,1,Full-Time,414,13.6,1-2 years
5001,358,20250430,2,11,24,1,1,Full-Time,848,27.9,2-3 years
5002,360,20250430,33,18,7,1,1,Full-Time,79,2.6,0-90 days
5003,361,20250430,14,5,30,1,1,Contractor,104,3.4,91-182 days
5004,363,20250430,36,1,1,1,1,Full-Time,62,2.0,0-90 days
5005,364,20250430,23,9,9,1,1,Full-Time,493,16.2,1-2 years
5006,366,20250430,7,13,5,1,1,Part-Time,806,26.5,2-3 years
5007,367,20250430,4,17,20,1,1,Full-Time,2,0.1,0-90 days
5008,369,20250430,14,2,8,1,1,Full-Time,83,2.7,0-90 days
5009,371,20250430,9,5,18,1,1,Full-Time,83,2.7,0-90 days
5010,373,20250430,10,6,3,1,1,Contractor,940,30.9,2-3 years
5011,374,20250430,34,19,17,1,1,Contractor,895,29.4,2-3 years
5012,376,20250430,14,6,2,1,1,Contractor,481,15.8,1-2 years
5013,377,20250430,25,4,30,1,1,Full-Time,403,13.2,1-2 years
5014,378,20250430,9,2,30,1,1,Full-Time,462,15.2,1-2 years
5015,379,20250430,30,18,19,1,1,Contractor,96,3.2,91-182 days
5016,380,20250430,20,3,29,1,1,Full-Time,317,10.4,6-12 months
5017,381,20250430,24,4,1,1,1,Contractor,19,0.6,0-90 days
5018,382,20250430,31,18,30,1,1,Part-Time,406,13.3,1-2 years
5019,390,20250430,11,6,2,1,1,Full-Time,463,15.2,1-2 years
5020,392,20250430,19,3,30,1,1,Part-Time,615,20.2,1-2 years
5021,393,20250430,26,9,4,1,1,Full-Time,112,3.7,91-182 days
5022,394,20250430,12,5,18,1,1,Full-Time,147,4.8,91-182 days
5023,397,20250430,4,11,5,1,1,Full-Time,626,20.6,1-2 years
5024,398,20250430,23,9,1,1,1,Full-Time,20,0.7,0-90 days
5025,402,20250430,27,9,4,1,1,Full-Time,329,10.8,6-12 months
5026,405,20250430,25,4,30,1,1,Full-Time,966,31.7,2-3 years
5027,406,20250430,14,5,30,1,1,Full-Time,848,27.9,2-3 years
5028,407,20250430,33,19,8,1,1,Full-Time,36,1.2,0-90 days
5029,408,20250430,33,18,11,1,1,Full-Time,1088,35.7,2-3 years
5030,409,20250430,14,2,18,1,1,Full-Time,254,8.3,6-12 months
5031,410,20250430,14,6,30,1,1,Full-Time,489,16.1,1-2 years
5032,411,20250430,9,5,8,1,1,Full-Time,46,1.5,0-90 days
5033,416,20250430,4,12,12,1,1,Full-Time,68,2.2,0-90 days
5034,418,20250430,6,11,3,1,1,Full-Time,455,14.9,1-2 years
5035,420,20250430,20,3,29,1,1,Full-Time,466,15.3,1-2 years
5036,421,20250430,36,1,1,1,1,Part-Time,605,19.9,1-2 years
5037,423,20250430,21,9,9,1,1,Full-Time,329,10.8,6-12 months
5038,424,20250430,30,19,16,1,1,Contractor,633,20.8,1-2 years
5039,425,20250430,17,7,3,1,1,Full-Time,107,3.5,91-182 days
5040,426,20250430,34,18,9,1,1,Full-Time,1132,37.2,3-5 years
5041,429,20250430,5,11,19,1,1,Full-Time,288,9.5,6-12 months
5042,431,20250430,5,11,8,1,1,Contractor,438,14.4,1-2 years
5043,434,20250430,33,20,29,1,1,Part-Time,108,3.5,91-182 days
5044,435,20250430,25,4,1,1,1,Full-Time,1396,45.9,3-5 years
5045,439,20250430,19,8,10,1,1,Contractor,272,8.9,6-12 months
5046,440,20250430,4,12,28,1,1,Contractor,99,3.3,91-182 days
5047,441,20250430,31,20,26,1,1,Full-Time,804,26.4,2-3 years
5048,442,20250430,12,5,29,1,1,Contractor,489,16.1,1-2 years
5049,445,20250430,20,8,10,1,1,Full-Time,493,16.2,1-2 years
5050,448,20250430,25,10,8,1,1,Full-Time,207,6.8,6-12 months
5051,450,20250430,4,14,1,1,1,Full-Time,120,3.9,91-182 days
5052,456,20250430,32,18,16,1,1,Contractor,999,32.8,2-3 years
5053,457,20250430,34,18,10,1,1,Full-Time,776,25.5,2-3 years
5054,461,20250430,34,19,10,1,1,Full-Time,1114,36.6,3-5 years
5055,462,20250430,31,19,5,1,1,Full-Time,629,20.7,1-2 years
5056,463,20250430,34,18,6,1,1,Full-Time,66,2.2,0-90 days
5057,465,20250430,12,5,18,1,1,Part-Time,1026,33.7,2-3 years
5058,471,20250430,10,2,1,1,1,Full-Time,827,27.2,2-3 years
5059,474,20250430,18,7,1,1,1,Full-Time,49,1.6,0-90 days
5060,475,20250430,34,19,15,1,1,Full-Time,1896,62.3,5-10 years
5061,476,20250430,34,19,2,1,1,Full-Time,115,3.8,91-182 days
5062,478,20250430,24,4,16,1,1,Contractor,329,10.8,6-12 months
5063,480,20250430,24,10,16,1,1,Full-Time,70,2.3,0-90 days
5064,481,20250430,24,9,1,1,1,Part-Time,100,3.3,91-182 days
5065,482,20250430,4,12,14,1,1,Full-Time,204,6.7,6-12 months
5066,487,20250430,14,5,18,1,1,Part-Time,615,20.2,1-2 years
5067,488,20250430,24,9,9,1,1,Full-Time,117,3.8,91-182 days
5068,489,20250430,34,18,24,1,1,Part-Time,92,3.0,91-182 days
5069,491,20250430,31,20,16,1,1,Full-Time,229,7.5,6-12 months
5070,492,20250430,24,9,9,1,1,Full-Time,419,13.8,1-2 years
5071,494,20250430,10,2,10,1,1,Part-Time,215,7.1,6-12 months
5072,495,20250430,19,8,3,1,1,Full-Time,462,15.2,1-2 years
5073,496,20250430,25,9,9,1,1,Full-Time,344,11.3,6-12 months
5074,497,20250430,10,2,1,1,1,Full-Time,353,11.6,6-12 months
5075,498,20250430,5,17,8,1,1,Full-Time,435,14.3,1-2 years
5076,1,20250531,26,10,29,1,1,Contractor,161,5.3,91-182 days
5077,2,20250531,7,11,12,1,1,Full-Time,102,3.4,91-182 days
5078,3,20250531,22,10,16,1,1,Contractor,1311,43.1,3-5 years
5079,4,20250531,34,18,13,1,1,Part-Time,142,4.7,91-182 days
5080,5,20250531,7,14,6,1,1,Full-Time,107,3.5,91-182 days
5081,8,20250531,13,6,29,1,1,Full-Time,1162,38.2,3-5 years
5082,9,20250531,9,6,2,1,1,Full-Time,261,8.6,6-12 months
5083,11,20250531,17,3,2,1,1,Full-Time,104,3.4,91-182 days
5084,13,20250531,3,12,3,1,1,Part-Time,866,28.4,2-3 years
5085,16,20250531,18,7,3,1,1,Full-Time,74,2.4,0-90 days
5086,17,20250531,34,19,6,1,1,Full-Time,457,15.0,1-2 years
5087,21,20250531,30,20,24,1,1,Contractor,445,14.6,1-2 years
5088,22,20250531,19,8,30,1,1,Part-Time,433,14.2,1-2 years
5089,27,20250531,31,18,24,1,1,Full-Time,516,17.0,1-2 years
5090,28,20250531,4,12,8,1,1,Part-Time,43,1.4,0-90 days
5091,29,20250531,25,9,1,1,1,Full-Time,818,26.9,2-3 years
5092,31,20250531,26,9,16,1,1,Full-Time,1021,33.5,2-3 years
5093,32,20250531,18,8,29,1,1,Contractor,256,8.4,6-12 months
5094,33,20250531,3,11,27,1,1,Full-Time,386,12.7,1-2 years
5095,35,20250531,32,18,8,1,1,Full-Time,723,23.8,1-2 years
5096,36,20250531,20,7,2,1,1,Full-Time,731,24.0,2-3 years
5097,37,20250531,11,2,10,1,1,Full-Time,864,28.4,2-3 years
5098,38,20250531,28,18,24,1,1,Full-Time,918,30.2,2-3 years
5099,40,20250531,19,7,2,1,1,Full-Time,558,18.3,1-2 years
5100,44,20250531,9,6,10,1,1,Full-Time,384,12.6,1-2 years
5101,45,20250531,33,20,24,1,1,Full-Time,1130,37.1,3-5 years
5102,46,20250531,25,4,9,1,1,Full-Time,312,10.2,6-12 months
5103,47,20250531,34,20,7,1,1,Contractor,173,5.7,91-182 days
5104,50,20250531,11,5,3,1,1,Full-Time,516,17.0,1-2 years
5105,51,20250531,6,17,21,1,1,Full-Time,89,2.9,0-90 days
5106,52,20250531,10,5,2,1,1,Contractor,161,5.3,91-182 days
5107,54,20250531,23,10,8,1,1,Full-Time,42,1.4,0-90 days
5108,56,20250531,7,13,1,1,1,Contractor,67,2.2,0-90 days
5109,57,20250531,25,10,4,1,1,Part-Time,1790,58.8,3-5 years
5110,58,20250531,34,20,20,1,1,Contractor,1803,59.2,3-5 years
5111,59,20250531,24,9,1,1,1,Part-Time,118,3.9,91-182 days
5112,60,20250531,6,16,3,1,1,Part-Time,201,6.6,6-12 months
5113,61,20250531,33,18,22,1,1,Full-Time,507,16.7,1-2 years
5114,62,20250531,24,10,29,1,1,Full-Time,81,2.7,0-90 days
5115,64,20250531,31,19,26,1,1,Part-Time,860,28.3,2-3 years
5116,69,20250531,5,13,26,1,1,Full-Time,129,4.2,91-182 days
5117,70,20250531,7,14,21,1,1,Contractor,148,4.9,91-182 days
5118,71,20250531,9,6,18,1,1,Part-Time,298,9.8,6-12 months
5119,72,20250531,10,2,2,1,1,Part-Time,666,21.9,1-2 years
5120,73,20250531,2,16,26,1,1,Full-Time,251,8.2,6-12 months
5121,75,20250531,10,2,3,1,1,Part-Time,1151,37.8,3-5 years
5122,76,20250531,14,6,2,1,1,Full-Time,537,17.6,1-2 years
5123,79,20250531,11,2,1,1,1,Full-Time,649,21.3,1-2 years
5124,82,20250531,33,18,11,1,1,Full-Time,498,16.4,1-2 years
5125,83,20250531,23,4,9,1,1,Full-Time,152,5.0,91-182 days
5126,84,20250531,13,2,29,1,1,Full-Time,66,2.2,0-90 days
5127,85,20250531,7,14,28,1,1,Part-Time,87,2.9,0-90 days
5128,86,20250531,25,10,8,1,1,Part-Time,184,6.0,6-12 months
5129,87,20250531,23,9,8,1,1,Contractor,131,4.3,91-182 days
5130,88,20250531,18,7,30,1,1,Part-Time,116,3.8,91-182 days
5131,90,20250531,11,2,1,1,1,Contractor,41,1.3,0-90 days
5132,95,20250531,4,17,23,1,1,Full-Time,507,16.7,1-2 years
5133,97,20250531,3,15,7,1,1,Part-Time,697,22.9,1-2 years
5134,100,20250531,5,15,25,1,1,Part-Time,683,22.4,1-2 years
5135,101,20250531,19,8,1,1,1,Full-Time,1409,46.3,3-5 years
5136,103,20250531,13,2,10,1,1,Full-Time,432,14.2,1-2 years
5137,106,20250531,7,13,1,1,1,Full-Time,9,0.3,0-90 days
5138,110,20250531,10,6,8,1,1,Full-Time,25,0.8,0-90 days
5139,111,20250531,2,17,11,1,1,Full-Time,254,8.3,6-12 months
5140,112,20250531,4,14,10,1,1,Full-Time,1246,40.9,3-5 years
5141,115,20250531,10,2,30,1,1,Full-Time,1112,36.5,3-5 years
5142,121,20250531,17,3,2,1,1,Full-Time,293,9.6,6-12 months
5143,122,20250531,14,2,3,1,1,Full-Time,172,5.7,91-182 days
5144,124,20250531,11,2,8,1,1,Contractor,1607,52.8,3-5 years
5145,126,20250531,3,11,4,1,1,Full-Time,222,7.3,6-12 months
5146,127,20250531,6,12,21,1,1,Contractor,71,2.3,0-90 days
5147,131,20250531,13,2,3,1,1,Contractor,15,0.5,0-90 days
5148,133,20250531,26,9,8,1,1,Contractor,10,0.3,0-90 days
5149,134,20250531,32,20,20,1,1,Full-Time,120,3.9,91-182 days
5150,135,20250531,12,5,18,1,1,Part-Time,226,7.4,6-12 months
5151,136,20250531,2,15,10,1,1,Full-Time,43,1.4,0-90 days
5152,137,20250531,12,5,2,1,1,Full-Time,130,4.3,91-182 days
5153,139,20250531,11,2,1,1,1,Contractor,23,0.8,0-90 days
5154,140,20250531,26,9,16,1,1,Full-Time,298,9.8,6-12 months
5155,142,20250531,12,2,2,1,1,Full-Time,495,16.3,1-2 years
5156,143,20250531,13,2,8,1,1,Contractor,209,6.9,6-12 months
5157,146,20250531,11,5,3,1,1,Contractor,127,4.2,91-182 days
5158,147,20250531,5,17,24,1,1,Contractor,127,4.2,91-182 days
5159,148,20250531,13,2,18,1,1,Full-Time,50,1.6,0-90 days
5160,150,20250531,5,11,23,1,1,Full-Time,51,1.7,0-90 days
5161,153,20250531,24,10,9,1,1,Part-Time,2165,71.1,5-10 years
5162,154,20250531,7,14,6,1,1,Contractor,1224,40.2,3-5 years
5163,156,20250531,31,18,13,1,1,Full-Time,451,14.8,1-2 years
5164,157,20250531,2,14,23,1,1,Part-Time,533,17.5,1-2 years
5165,158,20250531,31,18,4,1,1,Full-Time,150,4.9,91-182 days
5166,163,20250531,19,3,29,1,1,Full-Time,1528,50.2,3-5 years
5167,165,20250531,17,8,1,1,1,Full-Time,828,27.2,2-3 years
5168,166,20250531,5,13,6,1,1,Full-Time,329,10.8,6-12 months
5169,169,20250531,32,20,26,1,1,Full-Time,112,3.7,91-182 days
5170,171,20250531,33,19,19,1,1,Part-Time,0,0.0,0-90 days
5171,173,20250531,34,19,22,1,1,Part-Time,253,8.3,6-12 months
5172,174,20250531,13,2,30,1,1,Part-Time,1055,34.7,2-3 years
5173,176,20250531,11,2,3,1,1,Contractor,394,12.9,1-2 years
5174,180,20250531,20,8,29,1,1,Full-Time,757,24.9,2-3 years
5175,185,20250531,31,19,27,1,1,Full-Time,326,10.7,6-12 months
5176,186,20250531,34,20,16,1,1,Contractor,475,15.6,1-2 years
5177,188,20250531,18,3,2,1,1,Full-Time,827,27.2,2-3 years
5178,190,20250531,13,6,18,1,1,Full-Time,185,6.1,6-12 months
5179,193,20250531,18,7,3,1,1,Full-Time,929,30.5,2-3 years
5180,194,20250531,34,18,17,1,1,Full-Time,721,23.7,1-2 years
5181,196,20250531,6,15,24,1,1,Part-Time,857,28.2,2-3 years
5182,198,20250531,27,10,29,1,1,Full-Time,109,3.6,91-182 days
5183,203,20250531,18,3,3,1,1,Part-Time,790,26.0,2-3 years
5184,204,20250531,27,10,9,1,1,Full-Time,144,4.7,91-182 days
5185,205,20250531,31,19,15,1,1,Full-Time,130,4.3,91-182 days
5186,206,20250531,11,6,29,1,1,Contractor,140,4.6,91-182 days
5187,208,20250531,18,3,29,1,1,Part-Time,767,25.2,2-3 years
5188,209,20250531,17,3,2,1,1,Full-Time,39,1.3,0-90 days
5189,210,20250531,10,6,10,1,1,Contractor,126,4.1,91-182 days
5190,213,20250531,10,2,29,1,1,Full-Time,440,14.5,1-2 years
5191,214,20250531,12,2,29,1,1,Full-Time,497,16.3,1-2 years
5192,215,20250531,6,13,7,1,1,Full-Time,796,26.1,2-3 years
5193,218,20250531,26,10,16,1,1,Full-Time,328,10.8,6-12 months
5194,219,20250531,11,5,8,1,1,Full-Time,463,15.2,1-2 years
5195,220,20250531,20,7,30,1,1,Part-Time,302,9.9,6-12 months
5196,221,20250531,22,10,1,1,1,Full-Time,155,5.1,91-182 days
5197,226,20250531,14,6,10,1,1,Full-Time,125,4.1,91-182 days
5198,228,20250531,24,4,29,1,1,Contractor,832,27.3,2-3 years
5199,230,20250531,8,5,10,1,1,Part-Time,638,21.0,1-2 years
5200,232,20250531,22,4,4,1,1,Full-Time,866,28.4,2-3 years
5201,235,20250531,4,16,25,1,1,Full-Time,472,15.5,1-2 years
5202,236,20250531,29,19,21,1,1,Full-Time,88,2.9,0-90 days
5203,239,20250531,30,18,16,1,1,Full-Time,210,6.9,6-12 months
5204,240,20250531,26,10,4,1,1,Full-Time,97,3.2,91-182 days
5205,241,20250531,29,20,4,1,1,Contractor,105,3.4,91-182 days
5206,243,20250531,9,6,2,1,1,Full-Time,982,32.3,2-3 years
5207,244,20250531,29,18,25,1,1,Full-Time,1212,39.8,3-5 years
5208,246,20250531,29,20,11,1,1,Full-Time,49,1.6,0-90 days
5209,247,20250531,17,8,10,1,1,Part-Time,400,13.1,1-2 years
5210,248,20250531,18,8,29,1,1,Full-Time,637,20.9,1-2 years
5211,249,20250531,13,6,3,1,1,Full-Time,554,18.2,1-2 years
5212,250,20250531,23,10,29,1,1,Contractor,184,6.0,6-12 months
5213,251,20250531,31,20,18,1,1,Full-Time,942,30.9,2-3 years
5214,252,20250531,27,10,4,1,1,Full-Time,477,15.7,1-2 years
5215,254,20250531,12,5,10,1,1,Full-Time,95,3.1,91-182 days
5216,255,20250531,9,2,10,1,1,Full-Time,624,20.5,1-2 years
5217,257,20250531,6,12,17,1,1,Full-Time,250,8.2,6-12 months
5218,258,20250531,14,5,1,1,1,Full-Time,102,3.4,91-182 days
5219,259,20250531,9,2,3,1,1,Full-Time,97,3.2,91-182 days
5220,262,20250531,32,19,28,1,1,Full-Time,473,15.5,1-2 years
5221,263,20250531,17,8,30,1,1,Full-Time,15,0.5,0-90 days
5222,264,20250531,20,8,29,1,1,Part-Time,104,3.4,91-182 days
5223,265,20250531,2,14,24,1,1,Full-Time,308,10.1,6-12 months
5224,268,20250531,22,4,29,1,1,Full-Time,1048,34.4,2-3 years
5225,269,20250531,33,18,21,1,1,Full-Time,266,8.7,6-12 months
5226,270,20250531,6,13,19,1,1,Full-Time,26,0.9,0-90 days
5227,273,20250531,4,12,12,1,1,Full-Time,11,0.4,0-90 days
5228,274,20250531,1,12,25,1,1,Full-Time,258,8.5,6-12 months
5229,275,20250531,19,3,3,1,1,Part-Time,368,12.1,1-2 years
5230,276,20250531,12,2,8,1,1,Full-Time,54,1.8,0-90 days
5231,277,20250531,9,6,30,1,1,Full-Time,13,0.4,0-90 days
5232,278,20250531,7,11,15,1,1,Full-Time,484,15.9,1-2 years
5233,279,20250531,33,20,5,1,1,Part-Time,386,12.7,1-2 years
5234,280,20250531,32,20,29,1,1,Full-Time,318,10.4,6-12 months
5235,282,20250531,14,5,29,1,1,Full-Time,110,3.6,91-182 days
5236,284,20250531,26,9,4,1,1,Full-Time,137,4.5,91-182 days
5237,287,20250531,27,10,1,1,1,Full-Time,506,16.6,1-2 years
5238,288,20250531,16,8,10,1,1,Full-Time,315,10.3,6-12 months
5239,289,20250531,7,13,26,1,1,Full-Time,311,10.2,6-12 months
5240,290,20250531,27,10,8,1,1,Full-Time,594,19.5,1-2 years
5241,291,20250531,23,9,9,1,1,Full-Time,440,14.5,1-2 years
5242,292,20250531,7,15,21,1,1,Full-Time,495,16.3,1-2 years
5243,295,20250531,27,10,9,1,1,Contractor,1960,64.4,5-10 years
5244,296,20250531,10,6,10,1,1,Part-Time,659,21.6,1-2 years
5245,297,20250531,25,4,9,1,1,Full-Time,1174,38.6,3-5 years
5246,299,20250531,11,2,29,1,1,Full-Time,106,3.5,91-182 days
5247,300,20250531,5,17,15,1,1,Full-Time,146,4.8,91-182 days
5248,301,20250531,7,14,16,1,1,Full-Time,867,28.5,2-3 years
5249,302,20250531,31,19,22,1,1,Full-Time,23,0.8,0-90 days
5250,303,20250531,10,6,30,1,1,Full-Time,51,1.7,0-90 days
5251,304,20250531,10,2,29,1,1,Full-Time,312,10.2,6-12 months
5252,305,20250531,19,3,29,1,1,Full-Time,19,0.6,0-90 days
5253,306,20250531,33,20,26,1,1,Contractor,453,14.9,1-2 years
5254,307,20250531,31,20,21,1,1,Full-Time,117,3.8,91-182 days
5255,308,20250531,27,10,29,1,1,Full-Time,211,6.9,6-12 months
5256,309,20250531,24,10,9,1,1,Full-Time,491,16.1,1-2 years
5257,310,20250531,10,5,3,1,1,Full-Time,300,9.9,6-12 months
5258,311,20250531,34,20,12,1,1,Full-Time,973,32.0,2-3 years
5259,312,20250531,11,5,2,1,1,Full-Time,473,15.5,1-2 years
5260,314,20250531,19,8,3,1,1,Part-Time,76,2.5,0-90 days
5261,316,20250531,32,19,22,1,1,Full-Time,2300,75.6,5-10 years
5262,318,20250531,33,20,7,1,1,Full-Time,115,3.8,91-182 days
5263,319,20250531,7,15,4,1,1,Full-Time,403,13.2,1-2 years
5264,320,20250531,26,10,9,1,1,Full-Time,1565,51.4,3-5 years
5265,322,20250531,13,6,10,1,1,Part-Time,447,14.7,1-2 years
5266,323,20250531,20,8,2,1,1,Full-Time,63,2.1,0-90 days
5267,324,20250531,33,19,12,1,1,Full-Time,287,9.4,6-12 months
5268,325,20250531,3,15,17,1,1,Full-Time,118,3.9,91-182 days
5269,327,20250531,12,6,29,1,1,Full-Time,322,10.6,6-12 months
5270,328,20250531,5,15,26,1,1,Full-Time,125,4.1,91-182 days
5271,330,20250531,29,20,7,1,1,Full-Time,434,14.3,1-2 years
5272,332,20250531,5,11,9,1,1,Full-Time,56,1.8,0-90 days
5273,333,20250531,33,19,22,1,1,Full-Time,94,3.1,91-182 days
5274,334,20250531,19,3,2,1,1,Full-Time,464,15.2,1-2 years
5275,341,20250531,33,19,14,1,1,Full-Time,65,2.1,0-90 days
5276,345,20250531,5,12,19,1,1,Full-Time,847,27.8,2-3 years
5277,348,20250531,23,4,8,1,1,Full-Time,80,2.6,0-90 days
5278,353,20250531,17,7,30,1,1,Full-Time,30,1.0,0-90 days
5279,355,20250531,14,2,1,1,1,Full-Time,20,0.7,0-90 days
5280,356,20250531,6,15,5,1,1,Contractor,64,2.1,0-90 days
5281,357,20250531,11,5,29,1,1,Full-Time,445,14.6,1-2 years
5282,358,20250531,2,11,24,1,1,Full-Time,879,28.9,2-3 years
5283,359,20250531,13,6,30,1,1,Full-Time,11,0.4,0-90 days
5284,360,20250531,33,18,7,1,1,Full-Time,110,3.6,91-182 days
5285,361,20250531,14,5,30,1,1,Contractor,135,4.4,91-182 days
5286,364,20250531,23,9,9,1,1,Full-Time,524,17.2,1-2 years
5287,366,20250531,7,13,5,1,1,Part-Time,837,27.5,2-3 years
5288,367,20250531,4,17,20,1,1,Full-Time,33,1.1,0-90 days
5289,369,20250531,14,2,8,1,1,Full-Time,114,3.7,91-182 days
5290,371,20250531,9,5,18,1,1,Full-Time,114,3.7,91-182 days
5291,373,20250531,10,6,3,1,1,Contractor,971,31.9,2-3 years
5292,374,20250531,34,19,17,1,1,Contractor,926,30.4,2-3 years
5293,376,20250531,14,6,2,1,1,Contractor,512,16.8,1-2 years
5294,377,20250531,25,4,30,1,1,Full-Time,434,14.3,1-2 years
5295,378,20250531,9,2,30,1,1,Full-Time,493,16.2,1-2 years
5296,379,20250531,30,18,19,1,1,Contractor,127,4.2,91-182 days
5297,380,20250531,20,3,29,1,1,Full-Time,348,11.4,6-12 months
5298,381,20250531,24,4,1,1,1,Contractor,50,1.6,0-90 days
5299,382,20250531,31,18,30,1,1,Part-Time,437,14.4,1-2 years
5300,390,20250531,11,6,2,1,1,Full-Time,494,16.2,1-2 years
5301,392,20250531,19,3,30,1,1,Part-Time,646,21.2,1-2 years
5302,393,20250531,26,9,4,1,1,Full-Time,143,4.7,91-182 days
5303,394,20250531,18,8,10,1,1,Full-Time,178,5.8,91-182 days
5304,397,20250531,4,11,5,1,1,Full-Time,657,21.6,1-2 years
5305,398,20250531,23,9,1,1,1,Full-Time,51,1.7,0-90 days
5306,402,20250531,27,9,4,1,1,Full-Time,360,11.8,6-12 months
5307,403,20250531,11,2,2,1,1,Contractor,21,0.7,0-90 days
5308,404,20250531,17,8,29,1,1,Full-Time,26,0.9,0-90 days
5309,405,20250531,25,4,30,1,1,Full-Time,997,32.8,2-3 years
5310,406,20250531,14,5,30,1,1,Full-Time,879,28.9,2-3 years
5311,407,20250531,33,19,8,1,1,Full-Time,67,2.2,0-90 days
5312,408,20250531,33,18,11,1,1,Full-Time,1119,36.8,3-5 years
5313,409,20250531,14,2,18,1,1,Full-Time,285,9.4,6-12 months
5314,410,20250531,14,6,30,1,1,Full-Time,520,17.1,1-2 years
5315,411,20250531,9,5,8,1,1,Full-Time,77,2.5,0-90 days
5316,416,20250531,4,12,12,1,1,Full-Time,99,3.3,91-182 days
5317,418,20250531,6,11,3,1,1,Full-Time,486,16.0,1-2 years
5318,419,20250531,9,5,2,1,1,Full-Time,2,0.1,0-90 days
5319,420,20250531,20,3,29,1,1,Full-Time,497,16.3,1-2 years
5320,421,20250531,36,1,1,1,1,Part-Time,636,20.9,1-2 years
5321,423,20250531,21,9,9,1,1,Full-Time,360,11.8,6-12 months
5322,424,20250531,30,19,16,1,1,Contractor,664,21.8,1-2 years
5323,425,20250531,17,7,3,1,1,Full-Time,138,4.5,91-182 days
5324,426,20250531,34,18,9,1,1,Full-Time,1163,38.2,3-5 years
5325,429,20250531,5,11,19,1,1,Full-Time,319,10.5,6-12 months
5326,431,20250531,5,11,8,1,1,Contractor,469,15.4,1-2 years
5327,434,20250531,33,20,29,1,1,Part-Time,139,4.6,91-182 days
5328,435,20250531,25,4,1,1,1,Full-Time,1427,46.9,3-5 years
5329,439,20250531,19,8,10,1,1,Contractor,303,10.0,6-12 months
5330,440,20250531,4,12,28,1,1,Contractor,130,4.3,91-182 days
5331,441,20250531,31,20,26,1,1,Full-Time,835,27.4,2-3 years
5332,442,20250531,12,5,29,1,1,Contractor,520,17.1,1-2 years
5333,445,20250531,20,8,10,1,1,Full-Time,524,17.2,1-2 years
5334,448,20250531,25,10,8,1,1,Full-Time,238,7.8,6-12 months
5335,449,20250531,12,6,29,1,1,Full-Time,22,0.7,0-90 days
5336,450,20250531,4,14,1,1,1,Full-Time,151,5.0,91-182 days
5337,453,20250531,11,6,10,1,1,Full-Time,5,0.2,0-90 days
5338,456,20250531,32,18,16,1,1,Contractor,1030,33.8,2-3 years
5339,457,20250531,34,18,10,1,1,Full-Time,807,26.5,2-3 years
5340,461,20250531,34,19,10,1,1,Full-Time,1145,37.6,3-5 years
5341,462,20250531,31,19,5,1,1,Full-Time,660,21.7,1-2 years
5342,463,20250531,8,5,8,1,1,Full-Time,97,3.2,91-182 days
5343,465,20250531,12,5,18,1,1,Part-Time,1057,34.7,2-3 years
5344,466,20250531,10,6,3,1,1,Full-Time,16,0.5,0-90 days
5345,471,20250531,10,2,1,1,1,Full-Time,858,28.2,2-3 years
5346,474,20250531,18,7,1,1,1,Full-Time,80,2.6,0-90 days
5347,475,20250531,34,19,15,1,1,Full-Time,1927,63.3,5-10 years
5348,476,20250531,34,19,2,1,1,Full-Time,146,4.8,91-182 days
5349,478,20250531,24,4,16,1,1,Contractor,360,11.8,6-12 months
5350,480,20250531,24,10,16,1,1,Full-Time,101,3.3,91-182 days
5351,481,20250531,24,9,1,1,1,Part-Time,131,4.3,91-182 days
5352,482,20250531,4,12,14,1,1,Full-Time,235,7.7,6-12 months
5353,487,20250531,14,5,18,1,1,Part-Time,646,21.2,1-2 years
5354,488,20250531,24,9,9,1,1,Full-Time,148,4.9,91-182 days
5355,489,20250531,34,18,24,1,1,Part-Time,123,4.0,91-182 days
5356,491,20250531,31,20,16,1,1,Full-Time,260,8.5,6-12 months
5357,492,20250531,24,9,9,1,1,Full-Time,450,14.8,1-2 years
5358,494,20250531,10,2,10,1,1,Part-Time,246,8.1,6-12 months
5359,495,20250531,19,8,3,1,1,Full-Time,493,16.2,1-2 years
5360,496,20250531,25,9,9,1,1,Full-Time,375,12.3,1-2 years
5361,497,20250531,10,2,1,1,1,Full-Time,384,12.6,1-2 years
5362,498,20250531,5,17,8,1,1,Full-Time,466,15.3,1-2 years
5363,1,20250630,26,10,29,1,1,Contractor,191,6.3,6-12 months
5364,2,20250630,7,11,12,1,1,Full-Time,132,4.3,91-182 days
5365,3,20250630,22,10,16,1,1,Contractor,1341,44.1,3-5 years
5366,4,20250630,34,18,13,1,1,Part-Time,172,5.7,91-182 days
